,minaddress,maxaddress,minweek,maxweek,minweekday,maxweekday,mintime,maxtime,tuple_count,cluster_label,consumption diversity,PID diversity,consumption_range,consumption_difference,consumption_difference_wo_zero,proximity_ratio,address_range,week_range,weekday_range,time_range,il_address,il_week,il_weekday,il_time
21,10551100122.0,10554104770.0,46.0,46.0,2.0,2.0,52.0,53.0,35,21,35,34,17819.567435888956,524.1049245849694,524.1049245849694,0.08,3004648.0,0.0,0.0,1.0,0.37506837529806136,0,0.0,0.010526315789473684
22,10551100122.0,10554105734.0,46.0,46.0,2.0,2.0,56.0,57.0,38,22,38,37,19248.086734693876,520.2185603971318,520.2185603971318,0.07479224376731304,3005612.0,0.0,0.0,1.0,0.3751887108294738,0,0.0,0.010526315789473684
23,10551100122.0,10554106848.0,46.0,46.0,1.0,1.0,24.0,25.0,37,23,37,35,566.502968671046,15.736193574195722,15.736193574195722,0.12125639152666179,3006726.0,0.0,0.0,1.0,0.3753277707693011,0,0.0,0.010526315789473684
24,10551100122.0,10554106848.0,46.0,46.0,2.0,2.0,2.0,4.0,33,24,33,33,3736.786375043148,116.77457422009837,116.77457422009837,0.08723599632690542,3006726.0,0.0,0.0,2.0,0.3753277707693011,0,0.0,0.021052631578947368
25,10551100122.0,10554107474.0,46.0,46.0,2.0,2.0,4.0,5.0,34,25,34,34,20054.0540540541,607.6986076986091,626.5895399544967,0.0709342560553633,3007352.0,0.0,0.0,1.0,0.3754059139670855,0,0.0,0.010526315789473684
26,10551100122.0,10554107474.0,46.0,46.0,4.0,4.0,22.0,23.0,37,26,37,36,11236.28672150407,312.11907559733527,312.11907559733527,0.07450693937180425,3007352.0,0.0,0.0,1.0,0.3754059139670855,0,0.0,0.010526315789473684
27,10551100122.0,10554108011.0,46.0,46.0,3.0,3.0,25.0,26.0,55,27,54,53,1062.9514446227943,19.68428601153323,19.68428601153323,0.0849586776859504,3007889.0,0.0,0.0,1.0,0.37547294734921044,0,0.0,0.010526315789473684
28,10551100122.0,10554108011.0,46.0,46.0,3.0,3.0,92.0,93.0,45,28,45,45,17416.6666666667,395.8333333333341,404.79999363290597,0.08592592592592593,3007889.0,0.0,0.0,1.0,0.37547294734921044,0,0.0,0.010526315789473684
29,10551100122.0,10554108228.0,46.0,46.0,3.0,3.0,50.0,51.0,55,29,54,54,16702.7027027027,309.30930930930924,315.06110220732853,0.08033057851239671,3008106.0,0.0,0.0,1.0,0.3755000353267172,0,0.0,0.010526315789473684
30,10551100122.0,10554108738.0,46.0,46.0,3.0,3.0,43.0,44.0,34,30,34,30,19371.173469387755,587.0052566481138,587.0052566481138,0.07352941176470588,3008616.0,0.0,0.0,1.0,0.37556369831532754,0,0.0,0.010526315789473684
31,10551100122.0,10554108738.0,46.0,46.0,4.0,4.0,6.0,7.0,28,31,28,28,795.5357142857143,29.464285714285715,29.464285714285715,0.08163265306122451,3008616.0,0.0,0.0,1.0,0.37556369831532754,0,0.0,0.010526315789473684
32,10551100122.0,10554108914.0,46.0,46.0,1.0,1.0,55.0,56.0,31,32,31,31,1639.2740845614271,54.64246948538091,54.64246948538091,0.08949011446409989,3008792.0,0.0,0.0,1.0,0.37558566828786755,0,0.0,0.010526315789473684
33,10551100122.0,10554108914.0,46.0,46.0,1.0,1.0,76.0,77.0,42,33,42,42,3740.63400576369,91.2349757503339,93.03580971963545,0.09580498866213152,3008792.0,0.0,0.0,1.0,0.37558566828786755,0,0.0,0.010526315789473684
34,10551100122.0,10554108914.0,46.0,46.0,3.0,3.0,14.0,15.0,73,34,72,67,18156.365060712924,252.17173695434616,252.17173695434616,0.09851754550572339,3008792.0,0.0,0.0,1.0,0.37558566828786755,0,0.0,0.010526315789473684
35,10551100122.0,10554109130.0,46.0,46.0,2.0,2.0,82.0,83.0,35,35,35,35,18648.6486486487,548.4896661367266,565.0139355496515,0.08816326530612244,3009008.0,0.0,0.0,1.0,0.3756126314359849,0,0.0,0.010526315789473684
36,10551100122.0,10554109130.0,46.0,46.0,3.0,3.0,89.0,90.0,38,36,38,38,18291.6666666667,494.3693693693703,507.58452127761586,0.09903047091412744,3009008.0,0.0,0.0,1.0,0.3756126314359849,0,0.0,0.010526315789473684
37,10551100122.0,10554109323.0,46.0,46.0,3.0,3.0,4.0,5.0,58,37,56,54,2104.734299516907,36.92516314941942,36.92516314941942,0.09898929845422116,3009201.0,0.0,0.0,1.0,0.37563672350814525,0,0.0,0.010526315789473684
38,10551100122.0,10554109323.0,46.0,46.0,4.0,4.0,34.0,35.0,43,38,43,43,3127.181261417806,74.45669670042396,74.45669670042396,0.08004326663061115,3009201.0,0.0,0.0,1.0,0.37563672350814525,0,0.0,0.010526315789473684
39,10551100122.0,10554109560.0,46.0,46.0,1.0,1.0,48.0,49.0,60,39,59,54,2852.32067510549,48.34441822212694,48.88808760176882,0.08805555555555555,3009438.0,0.0,0.0,1.0,0.37566630807344065,0,0.0,0.010526315789473684
40,10551100122.0,10554109560.0,46.0,46.0,2.0,2.0,13.0,14.0,48,40,48,46,1920.7085346215822,40.86613903450175,40.86613903450175,0.10069444444444446,3009438.0,0.0,0.0,1.0,0.37566630807344065,0,0.0,0.010526315789473684
41,10551100122.0,10554109560.0,46.0,46.0,2.0,2.0,37.0,37.0,48,41,48,48,20144.500773611653,428.6063994385459,428.6063994385459,0.0798611111111111,3009438.0,0.0,0.0,0.0,0.37566630807344065,0,0.0,0.0
42,10551100122.0,10554109560.0,46.0,46.0,2.0,2.0,79.0,79.0,30,42,30,30,20371.811224489797,702.4762491203378,702.4762491203378,0.09555555555555557,3009438.0,0.0,0.0,0.0,0.37566630807344065,0,0.0,0.0
43,10551100122.0,10554109560.0,46.0,46.0,3.0,3.0,24.0,24.0,25,43,25,25,16535.289855072497,688.9704106280207,688.9704106280207,0.0608,3009438.0,0.0,0.0,0.0,0.37566630807344065,0,0.0,0.0
44,10551100122.0,10554109560.0,46.0,46.0,3.0,3.0,93.0,94.0,45,44,45,45,17996.333158721845,409.0075717891328,409.0075717891328,0.08938271604938272,3009438.0,0.0,0.0,1.0,0.37566630807344065,0,0.0,0.010526315789473684
45,10551100122.0,10554109560.0,46.0,46.0,4.0,4.0,27.0,27.0,43,45,43,43,2695.823898723754,64.18628330294652,64.18628330294652,0.0789616008653326,3009438.0,0.0,0.0,0.0,0.37566630807344065,0,0.0,0.0
46,10551100122.0,10554110074.0,46.0,46.0,1.0,1.0,7.0,8.0,33,46,33,32,8826.719576719574,275.8349867724867,275.8349867724867,0.06519742883379247,3009952.0,0.0,0.0,1.0,0.37573047037960866,0,0.0,0.010526315789473684
47,10551100122.0,10554110074.0,46.0,46.0,1.0,1.0,60.0,61.0,33,47,32,31,3302.59365994236,103.20605187319875,109.44640143213627,0.06795224977043159,3009952.0,0.0,0.0,1.0,0.37573047037960866,0,0.0,0.010526315789473684
48,10551100122.0,10554110074.0,46.0,46.0,3.0,3.0,30.0,30.0,40,48,40,40,3141.21037463977,80.5438557599941,82.44963941658727,0.073125,3009952.0,0.0,0.0,0.0,0.37573047037960866,0,0.0,0.0
49,10551100122.0,10554110074.0,46.0,46.0,4.0,4.0,2.0,3.0,46,49,46,43,2205.026455026453,49.000587889476726,49.000587889476726,0.10633270321361059,3009952.0,0.0,0.0,1.0,0.37573047037960866,0,0.0,0.010526315789473684
50,10551100122.0,10554110378.0,46.0,46.0,1.0,1.0,50.0,51.0,47,50,46,43,3227.84810126582,70.17061089708304,73.32959559649163,0.07786328655500226,3010256.0,0.0,0.0,1.0,0.375768418513996,0,0.0,0.010526315789473684
51,10551100122.0,10554110378.0,46.0,46.0,1.0,1.0,53.0,53.0,41,51,41,41,3330.7225417187074,83.26806354296768,83.26806354296768,0.07674003569303986,3010256.0,0.0,0.0,0.0,0.375768418513996,0,0.0,0.0
52,10551100122.0,10554110378.0,46.0,46.0,1.0,1.0,89.0,90.0,34,52,34,34,2988.372405924396,90.55673957346654,90.55673957346654,0.08564013840830449,3010256.0,0.0,0.0,1.0,0.375768418513996,0,0.0,0.010526315789473684
53,10551100122.0,10554110378.0,46.0,46.0,2.0,2.0,61.0,62.0,73,53,73,65,19729.7297297297,274.0240240240236,277.7344285158289,0.08857196472133609,3010256.0,0.0,0.0,1.0,0.375768418513996,0,0.0,0.010526315789473684
54,10551100122.0,10554110378.0,46.0,46.0,3.0,3.0,45.0,46.0,25,54,25,25,1547.0855557217162,64.46189815507151,64.46189815507151,0.1008,3010256.0,0.0,0.0,1.0,0.375768418513996,0,0.0,0.010526315789473684
55,10551100122.0,10554110378.0,46.0,46.0,3.0,3.0,52.0,53.0,29,55,29,29,1250.830011416162,44.67250040772007,44.67250040772007,0.11058263971462541,3010256.0,0.0,0.0,1.0,0.375768418513996,0,0.0,0.010526315789473684
